Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-06-18 10-AM,ETHEUR,427.53,427.53,427.53,427.53,0.0,0.0
2018-06-18 09-AM,ETHEUR,427.53,427.53,427.53,427.53,0.0,0.0
2018-06-18 08-AM,ETHEUR,419.86,427.53,419.86,427.53,0.117,50.0
2018-06-18 07-AM,ETHEUR,423.5,423.5,419.86,419.86,0.001411,0.5926
2018-06-18 06-AM,ETHEUR,425,425,423.5,423.5,1.0,423.87
2018-06-18 05-AM,ETHEUR,425,425,425,425,0.0,0.0
2018-06-18 04-AM,ETHEUR,425,425,425,425,0.0,0.0
2018-06-18 03-AM,ETHEUR,425,425,425,425,0.0,0.0
2018-06-18 02-AM,ETHEUR,425,425,425,425,0.0,0.0
2018-06-18 01-AM,ETHEUR,425,425,425,425,0.8901,378.28
2018-06-18 12-AM,ETHEUR,427.84,427.84,425,425,0.2199,93.72
2018-06-17 11-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 10-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 09-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 08-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 07-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 06-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 05-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 04-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 03-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 02-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 01-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 12-PM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 11-AM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 10-AM,ETHEUR,427.84,427.84,427.84,427.84,0.0,0.0
2018-06-17 09-AM,ETHEUR,431.27,431.27,427.83,427.84,1.12,479.18
2018-06-17 08-AM,ETHEUR,427.98,432.24,426.54,431.27,0.3382,146.09
2018-06-17 07-AM,ETHEUR,427,427.98,427,427.98,0.1163,49.76
2018-06-17 06-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 05-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 04-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 03-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 02-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 01-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-17 12-AM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-16 11-PM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-16 10-PM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-16 09-PM,ETHEUR,427,427,427,427,0.0,0.0
2018-06-16 08-PM,ETHEUR,429.99,429.99,427,427,0.6605,282.05
2018-06-16 07-PM,ETHEUR,429.99,429.99,429.99,429.99,0.0,0.0
2018-06-16 06-PM,ETHEUR,426.37,430,426.37,429.99,0.3399,146.14
2018-06-16 05-PM,ETHEUR,426.37,426.37,426.37,426.37,0.0,0.0
2018-06-16 04-PM,ETHEUR,426.37,426.37,426.37,426.37,0.0,0.0
2018-06-16 03-PM,ETHEUR,426.37,426.37,426.37,426.37,0.0,0.0
2018-06-16 02-PM,ETHEUR,426.37,426.37,426.37,426.37,0.0,0.0
2018-06-16 01-PM,ETHEUR,428.91,428.91,426.37,426.37,0.06332,27.0
2018-06-16 12-PM,ETHEUR,428,428.91,428,428.91,0.18,77.18
2018-06-16 11-AM,ETHEUR,428,428,428,428,0.0,0.0
2018-06-16 10-AM,ETHEUR,428,428,428,428,0.0,0.0
2018-06-16 09-AM,ETHEUR,428,428,428,428,0.0,0.0
2018-06-16 08-AM,ETHEUR,428,428,428,428,0.0,0.0
2018-06-16 07-AM,ETHEUR,426.99,469.8,426.99,428,1.28,557.71
2018-06-16 06-AM,ETHEUR,426.99,426.99,426.99,426.99,0.0,0.0
2018-06-16 05-AM,ETHEUR,422.15,426.99,422.15,426.99,0.2808,119.57
2018-06-16 04-AM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-16 03-AM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-16 02-AM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-16 01-AM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-16 12-AM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-15 11-PM,ETHEUR,422.15,422.15,422.15,422.15,0.0,0.0
2018-06-15 10-PM,ETHEUR,427.82,427.82,422.15,422.15,0.1074,45.32
2018-06-15 09-PM,ETHEUR,427.82,427.82,427.82,427.82,0.0,0.0
2018-06-15 08-PM,ETHEUR,436.57,436.57,427.82,427.82,0.176,75.3
2018-06-15 07-PM,ETHEUR,436.57,436.57,436.57,436.57,0.0,0.0
2018-06-15 06-PM,ETHEUR,436.57,436.57,436.57,436.57,0.0,0.0
2018-06-15 05-PM,ETHEUR,439.93,439.93,436.57,436.57,0.1134,49.78
2018-06-15 04-PM,ETHEUR,421,439.93,421,439.93,0.1482,65.22
2018-06-15 03-PM,ETHEUR,421,421,421,421,0.0,0.0
2018-06-15 02-PM,ETHEUR,421,421,421,421,0.78,328.37
2018-06-15 01-PM,ETHEUR,430.98,430.98,421,421,0.2209,93.02
2018-06-15 12-PM,ETHEUR,434.99,434.99,430.98,430.98,0.176,75.85
2018-06-15 11-AM,ETHEUR,423.99,434.99,423.99,434.99,0.09133,39.71
2018-06-15 10-AM,ETHEUR,423.99,423.99,423.99,423.99,0.0,0.0
2018-06-15 09-AM,ETHEUR,453.89,453.89,392,423.99,2.31,966.99
2018-06-15 08-AM,ETHEUR,453.89,453.89,453.89,453.89,0.0,0.0
2018-06-15 07-AM,ETHEUR,453.89,453.89,453.89,453.89,0.0,0.0
2018-06-15 06-AM,ETHEUR,450,453.89,447.03,453.89,0.2873,129.19
2018-06-15 05-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-15 04-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-15 03-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-15 02-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-15 01-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-15 12-AM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-14 11-PM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-14 10-PM,ETHEUR,450,450,450,450,0.05218,23.48
2018-06-14 09-PM,ETHEUR,450,450,450,450,0.0,0.0
2018-06-14 08-PM,ETHEUR,436.34,450,436.34,450,1.0,450.3
2018-06-14 07-PM,ETHEUR,436.34,436.34,436.34,436.34,0.0,0.0
2018-06-14 06-PM,ETHEUR,448.01,448.01,430,436.34,0.8672,377.18
2018-06-14 05-PM,ETHEUR,411,448.01,411,448.01,0.3329,147.37
2018-06-14 04-PM,ETHEUR,411,411,411,411,0.0,0.0
2018-06-14 03-PM,ETHEUR,411,411,411,411,0.1705,70.07
2018-06-14 02-PM,ETHEUR,411,420.5,411,411,0.3547,146.94
2018-06-14 01-PM,ETHEUR,411,411,411,411,7.0,2877.0
2018-06-14 12-PM,ETHEUR,420.5,420.5,411,411,10.08,4142.98
2018-06-14 11-AM,ETHEUR,420.5,420.5,420.5,420.5,0.0,0.0
2018-06-14 10-AM,ETHEUR,410.13,420.5,410.13,420.5,0.004685,1.97
2018-06-14 09-AM,ETHEUR,410.13,410.13,410.13,410.13,0.0,0.0
2018-06-14 08-AM,ETHEUR,410.13,410.13,410.13,410.13,0.0,0.0
2018-06-14 07-AM,ETHEUR,412.04,412.04,410.13,410.13,0.2461,101.08
2018-06-14 06-AM,ETHEUR,412.25,412.25,409,412.04,1.04,423.92
2018-06-14 05-AM,ETHEUR,412.25,412.25,412.25,412.25,0.0,0.0
2018-06-14 04-AM,ETHEUR,415,415,409.95,412.25,0.1801,74.12
2018-06-14 03-AM,ETHEUR,415,415,404.24,415,0.9143,377.57
2018-06-14 02-AM,ETHEUR,403.95,415,403.95,415,2.85,1182.14
2018-06-14 01-AM,ETHEUR,404.52,404.52,403.95,403.95,0.0288,11.63
2018-06-14 12-AM,ETHEUR,404.52,404.52,404.52,404.52,0.0,0.0
2018-06-13 11-PM,ETHEUR,404.52,404.52,404.52,404.52,0.0,0.0
2018-06-13 10-PM,ETHEUR,400,404.52,400,404.52,0.02885,11.67
2018-06-13 09-PM,ETHEUR,405,405,400,400,1.01,402.62
2018-06-13 08-PM,ETHEUR,405,405,405,405,7.49,3032.25
2018-06-13 07-PM,ETHEUR,405,405,403.01,405,1.06,429.2
2018-06-13 06-PM,ETHEUR,414.98,414.98,404.85,405,12.43,5035.49
2018-06-13 05-PM,ETHEUR,414.98,414.98,414.98,414.98,0.0,0.0
2018-06-13 04-PM,ETHEUR,401.18,414.98,401.18,414.98,0.6,248.99
2018-06-13 03-PM,ETHEUR,401.18,401.18,401.18,401.18,0.0,0.0
2018-06-13 02-PM,ETHEUR,411.64,411.64,401.18,401.18,1.01,404.48
2018-06-13 01-PM,ETHEUR,407.53,411.64,407.53,411.64,0.05331,21.94
2018-06-13 12-PM,ETHEUR,407.53,407.53,407.53,407.53,0.0,0.0
2018-06-13 11-AM,ETHEUR,405,407.53,398.44,407.53,1.33,535.54
2018-06-13 10-AM,ETHEUR,416,419.95,405,405,0.1049,43.15
2018-06-13 09-AM,ETHEUR,416,416,416,416,0.0,0.0
2018-06-13 08-AM,ETHEUR,420,420,416,416,0.5559,232.88
2018-06-13 07-AM,ETHEUR,420,420,420,420,0.0,0.0
2018-06-13 06-AM,ETHEUR,422,422,420,420,0.1445,60.68
2018-06-13 05-AM,ETHEUR,444.99,444.99,422,422,0.002495,1.05
2018-06-13 04-AM,ETHEUR,444.99,444.99,444.99,444.99,0.0,0.0
2018-06-13 03-AM,ETHEUR,444.99,444.99,444.99,444.99,0.0,0.0
2018-06-13 02-AM,ETHEUR,420,444.99,420,444.99,0.02027,9.02
2018-06-13 01-AM,ETHEUR,420,420,420,420,0.0,0.0
2018-06-13 12-AM,ETHEUR,420,420,420,420,0.0,0.0
2018-06-12 11-PM,ETHEUR,420,420,420,420,0.6771,284.39
2018-06-12 10-PM,ETHEUR,444.99,444.99,420,420,0.352,148.04
2018-06-12 09-PM,ETHEUR,422.09,447.46,422.09,444.99,0.1146,49.82
2018-06-12 08-PM,ETHEUR,422.09,422.09,422.09,422.09,0.0,0.0
2018-06-12 07-PM,ETHEUR,444,464.99,422.09,422.09,0.2113,93.81
2018-06-12 06-PM,ETHEUR,447.91,447.91,444,444,0.6506,288.86
2018-06-12 05-PM,ETHEUR,447.91,447.91,447.91,447.91,0.0,0.0
2018-06-12 04-PM,ETHEUR,447.91,447.91,447.91,447.91,0.0,0.0
2018-06-12 03-PM,ETHEUR,447.91,447.91,447.91,447.91,0.03221,14.43
2018-06-12 02-PM,ETHEUR,450.39,460,446.32,447.91,2.01,916.43
2018-06-12 01-PM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-12 12-PM,ETHEUR,458.55,458.55,416,450.39,1.25,547.32
2018-06-12 11-AM,ETHEUR,458.55,458.55,458.55,458.55,0.0,0.0
2018-06-12 10-AM,ETHEUR,458.55,458.55,458.55,458.55,0.0,0.0
2018-06-12 09-AM,ETHEUR,458.55,458.55,458.55,458.55,0.0,0.0
2018-06-12 08-AM,ETHEUR,455.29,458.55,450,458.55,1.16,524.84
2018-06-12 07-AM,ETHEUR,455.29,455.29,455.29,455.29,0.0,0.0
2018-06-12 06-AM,ETHEUR,455.29,455.29,455.29,455.29,0.0,0.0
2018-06-12 05-AM,ETHEUR,448.04,455.29,448.04,455.29,0.4644,211.42
2018-06-12 04-AM,ETHEUR,448.04,448.04,448.04,448.04,0.0,0.0
2018-06-12 03-AM,ETHEUR,448.04,448.04,448.04,448.04,0.0,0.0
2018-06-12 02-AM,ETHEUR,448.04,448.04,448.04,448.04,0.0,0.0
2018-06-12 01-AM,ETHEUR,448.04,448.04,448.04,448.04,0.0,0.0
2018-06-12 12-AM,ETHEUR,448.04,448.04,448.04,448.04,0.0,0.0
2018-06-11 11-PM,ETHEUR,432.7,448.04,432.7,448.04,0.09235,41.38
2018-06-11 10-PM,ETHEUR,432.7,432.7,432.7,432.7,0.0,0.0
2018-06-11 09-PM,ETHEUR,432.7,432.7,432.7,432.7,0.0,0.0
2018-06-11 08-PM,ETHEUR,442.01,442.95,432.7,432.7,0.9531,416.63
2018-06-11 07-PM,ETHEUR,442.01,442.01,442.01,442.01,0.0,0.0
2018-06-11 06-PM,ETHEUR,442.01,442.01,442.01,442.01,0.0,0.0
2018-06-11 05-PM,ETHEUR,486,486,442.01,442.01,1.0,444.36
2018-06-11 04-PM,ETHEUR,486,486,486,486,0.0,0.0
2018-06-11 03-PM,ETHEUR,486,486,437.31,486,2.45,1110.38
2018-06-11 02-PM,ETHEUR,451.81,486,451.81,486,0.3569,170.0
2018-06-11 01-PM,ETHEUR,451.81,451.81,451.81,451.81,0.0,0.0
2018-06-11 12-PM,ETHEUR,449.34,451.81,449.34,451.81,0.2515,113.63
2018-06-11 11-AM,ETHEUR,450.3,450.3,449.03,449.34,0.3632,163.16
2018-06-11 10-AM,ETHEUR,450.55,450.55,448.26,450.3,0.2502,112.19
2018-06-11 09-AM,ETHEUR,448,451.71,448,450.55,0.3346,150.83
2018-06-11 08-AM,ETHEUR,450.39,450.39,448,448,1.99,890.37
2018-06-11 07-AM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-11 06-AM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-11 05-AM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-11 04-AM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-11 03-AM,ETHEUR,450.39,450.39,450.39,450.39,0.0,0.0
2018-06-11 02-AM,ETHEUR,446.14,450.39,446.14,450.39,0.1096,49.38
2018-06-11 01-AM,ETHEUR,446.14,446.14,446.14,446.14,0.0,0.0
2018-06-11 12-AM,ETHEUR,446.14,446.14,446.14,446.14,0.0,0.0
2018-06-10 11-PM,ETHEUR,433.51,449.99,433.51,446.14,0.4638,207.62
2018-06-10 10-PM,ETHEUR,445.28,445.28,433.51,433.51,0.2198,95.74
2018-06-10 09-PM,ETHEUR,459.26,459.26,440.05,445.28,1.57,695.5
2018-06-10 08-PM,ETHEUR,459.26,459.26,459.26,459.26,0.0,0.0
2018-06-10 07-PM,ETHEUR,459.26,459.26,459.26,459.26,0.0,0.0
2018-06-10 06-PM,ETHEUR,459.26,459.26,459.26,459.26,0.0,0.0
2018-06-10 05-PM,ETHEUR,484.54,484.54,455.01,459.26,1.84,872.81
2018-06-10 04-PM,ETHEUR,484.54,484.54,484.54,484.54,0.0,0.0
2018-06-10 03-PM,ETHEUR,484.54,484.54,484.54,484.54,0.0,0.0
2018-06-10 02-PM,ETHEUR,484.54,484.54,484.54,484.54,0.0,0.0
2018-06-10 01-PM,ETHEUR,484.54,484.54,484.54,484.54,0.0,0.0
2018-06-10 12-PM,ETHEUR,484.54,484.54,484.54,484.54,0.0,0.0
2018-06-10 11-AM,ETHEUR,486,487,480.1,484.54,0.05224,25.28
2018-06-10 10-AM,ETHEUR,486,486,486,486,0.0,0.0
2018-06-10 09-AM,ETHEUR,486,486,486,486,0.0,0.0
2018-06-10 08-AM,ETHEUR,486,486,486,486,0.0,0.0
2018-06-10 07-AM,ETHEUR,491.22,491.22,486,486,1.39,677.99
2018-06-10 06-AM,ETHEUR,491.22,491.22,491.22,491.22,0.0,0.0
2018-06-10 05-AM,ETHEUR,491.22,491.22,491.22,491.22,0.0,0.0
2018-06-10 04-AM,ETHEUR,491.22,491.22,491.22,491.22,0.0,0.0
2018-06-10 03-AM,ETHEUR,491.22,491.22,491.22,491.22,0.0,0.0
2018-06-10 02-AM,ETHEUR,491.22,491.22,491.22,491.22,0.0,0.0
2018-06-10 01-AM,ETHEUR,501.25,501.25,491.22,491.22,0.3572,177.28
2018-06-10 12-AM,ETHEUR,508,508,501.25,501.25,0.2612,130.97
2018-06-09 11-PM,ETHEUR,508,508,508,508,0.0,0.0
2018-06-09 10-PM,ETHEUR,508,508,508,508,0.0,0.0
2018-06-09 09-PM,ETHEUR,508,508,508,508,0.0,0.0
2018-06-09 08-PM,ETHEUR,508,508,508,508,0.1115,56.62
2018-06-09 07-PM,ETHEUR,501.59,508,501.59,508,1.13,568.45
2018-06-09 06-PM,ETHEUR,501.32,501.6,500,501.59,0.5,250.46
2018-06-09 05-PM,ETHEUR,501.32,501.32,501.32,501.32,0.0,0.0
2018-06-09 04-PM,ETHEUR,501.32,501.32,501.32,501.32,0.0,0.0
2018-06-09 03-PM,ETHEUR,501.32,501.32,501.32,501.32,0.0,0.0
2018-06-09 02-PM,ETHEUR,501.32,501.32,501.32,501.32,0.0,0.0
2018-06-09 01-PM,ETHEUR,516.17,516.17,501.32,501.32,0.25,125.89
2018-06-09 12-PM,ETHEUR,516.17,516.17,516.17,516.17,0.0,0.0
2018-06-09 11-AM,ETHEUR,547,547,516.17,516.17,0.7749,400.0
2018-06-09 10-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 09-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 08-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 07-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 06-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 05-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 04-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 03-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 02-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 01-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-09 12-AM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-08 11-PM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-08 10-PM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-08 09-PM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-08 08-PM,ETHEUR,547,547,547,547,0.0,0.0
2018-06-08 07-PM,ETHEUR,503.18,549.88,503.18,547,0.4267,234.52
2018-06-08 06-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 05-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 04-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 03-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 02-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 01-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 12-PM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 11-AM,ETHEUR,503.18,503.18,503.18,503.18,0.0,0.0
2018-06-08 10-AM,ETHEUR,506,506,503.18,503.18,0.1094,55.14
2018-06-08 09-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 08-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 07-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 06-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 05-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 04-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 03-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 02-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 01-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-08 12-AM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-07 11-PM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-07 10-PM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-07 09-PM,ETHEUR,506,506,506,506,0.0,0.0
2018-06-07 08-PM,ETHEUR,506.15,506.15,506,506,0.2,101.2
2018-06-07 07-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 06-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 05-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 04-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 03-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 02-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 01-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 12-PM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 11-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 10-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 09-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 08-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 07-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 06-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 05-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 04-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 03-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 02-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 01-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-07 12-AM,ETHEUR,506.15,506.15,506.15,506.15,0.0,0.0
2018-06-06 11-PM,ETHEUR,510,510,506.15,506.15,0.05751,29.11
2018-06-06 10-PM,ETHEUR,510,510,510,510,0.0,0.0
2018-06-06 09-PM,ETHEUR,510,510,510,510,0.0,0.0
2018-06-06 08-PM,ETHEUR,519,519,510,510,0.06,30.6
2018-06-06 07-PM,ETHEUR,514.99,519,491,519,1.01,506.51
2018-06-06 06-PM,ETHEUR,509,514.99,509,514.99,0.4747,243.77
2018-06-06 05-PM,ETHEUR,511.4,511.4,508,509,0.03629,18.46
2018-06-06 04-PM,ETHEUR,530,530,508.4,511.4,1.12,570.36
2018-06-06 03-PM,ETHEUR,530,530,530,530,0.0,0.0
2018-06-06 02-PM,ETHEUR,530,530,530,530,0.0,0.0
2018-06-06 01-PM,ETHEUR,530,530,530,530,0.0,0.0
2018-06-06 12-PM,ETHEUR,530,530,530,530,0.0,0.0
2018-06-06 11-AM,ETHEUR,529.88,530,529.88,530,1.08,575.0
2018-06-06 10-AM,ETHEUR,517,529.88,517,529.88,0.1589,84.2
2018-06-06 09-AM,ETHEUR,517,517,517,517,0.0,0.0
2018-06-06 08-AM,ETHEUR,517,517,517,517,0.0,0.0
2018-06-06 07-AM,ETHEUR,517,517,517,517,0.0,0.0
2018-06-06 06-AM,ETHEUR,517,517,517,517,0.0,0.0
2018-06-06 05-AM,ETHEUR,519,519,517,517,0.05654,29.23
2018-06-06 04-AM,ETHEUR,519,519,517,519,0.5,259.1
2018-06-06 03-AM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-06 02-AM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-06 01-AM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-06 12-AM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 11-PM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 10-PM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 09-PM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 08-PM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 07-PM,ETHEUR,519,519,519,519,0.0,0.0
2018-06-05 06-PM,ETHEUR,517,519,517,519,0.02019,10.48
2018-06-05 05-PM,ETHEUR,517,517,517,517,0.0,0.0
2018-06-05 04-PM,ETHEUR,589.99,589.99,517,517,0.08603,44.48
2018-06-05 03-PM,ETHEUR,589.99,589.99,589.99,589.99,0.0,0.0
2018-06-05 02-PM,ETHEUR,589.99,589.99,589.99,589.99,0.0,0.0
2018-06-05 01-PM,ETHEUR,589.99,589.99,589.99,589.99,0.008475,5.0
2018-06-05 12-PM,ETHEUR,500,619,500,589.99,1.42,800.0
2018-06-05 11-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 10-AM,ETHEUR,500,500.07,493.96,500,0.52,259.24
2018-06-05 09-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 08-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 07-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 06-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 05-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 04-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 03-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 02-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 01-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-05 12-AM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-04 11-PM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-04 10-PM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-04 09-PM,ETHEUR,500,500,500,500,0.0,0.0
2018-06-04 08-PM,ETHEUR,506.67,506.67,500,500,0.7062,353.11
2018-06-04 07-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 06-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 05-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 04-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 03-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 02-PM,ETHEUR,506.67,506.67,506.67,506.67,0.0,0.0
2018-06-04 01-PM,ETHEUR,506.19,506.67,500.55,506.67,0.6483,326.41
2018-06-04 12-PM,ETHEUR,512.28,512.28,498.28,506.19,1.76,886.81
2018-06-04 11-AM,ETHEUR,518.08,518.08,512.28,512.28,0.07347,37.64
2018-06-04 10-AM,ETHEUR,518.08,518.08,518.08,518.08,0.0,0.0
2018-06-04 09-AM,ETHEUR,518.08,518.08,518.08,518.08,0.0,0.0
2018-06-04 08-AM,ETHEUR,511.87,518.08,511.87,518.08,0.1139,59.02
2018-06-04 07-AM,ETHEUR,511.87,511.87,511.87,511.87,0.0,0.0
2018-06-04 06-AM,ETHEUR,522.2,522.2,511.87,511.87,0.0171,8.75
2018-06-04 05-AM,ETHEUR,525.26,525.26,522.2,522.2,0.1041,54.34
2018-06-04 04-AM,ETHEUR,525.26,525.26,525.26,525.26,0.0,0.0
2018-06-04 03-AM,ETHEUR,525.26,525.26,525.26,525.26,0.0,0.0
2018-06-04 02-AM,ETHEUR,525.26,525.26,525.26,525.26,0.0,0.0
2018-06-04 01-AM,ETHEUR,525.26,525.26,525.26,525.26,0.0,0.0
2018-06-04 12-AM,ETHEUR,522.56,526.05,522.56,525.26,0.4136,217.51
2018-06-03 11-PM,ETHEUR,522.56,522.56,522.56,522.56,0.0,0.0
2018-06-03 10-PM,ETHEUR,522.56,522.56,522.56,522.56,0.0,0.0
