"timestamp","rate"
"2016-08-12T00:00:00Z","587.56057877086049594872821695637644"
"2016-08-13T00:00:00Z","585.91422665917170156280202081420082"
"2016-08-14T00:00:00Z","572.46943781169192931779293989039577"
"2016-08-15T00:00:00Z","568.47667139333356852842766815661201"
"2016-08-16T00:00:00Z","577.75908301908343972818230444125155"
"2016-08-17T00:00:00Z","573.91994096116985600754091294458676"
"2016-08-18T00:00:00Z","574.40465289759980690877260268371587"
"2016-08-19T00:00:00Z","575.99696857061931079384181207229809"
"2016-08-20T00:00:00Z","581.53434933347792991990001664640938"
"2016-08-21T00:00:00Z","582.43048601085084849906752621643622"
"2016-08-22T00:00:00Z","587.51023690093657764674257815685393"
"2016-08-23T00:00:00Z","584.16594830383048971870967118108627"
"2016-08-24T00:00:00Z","580.01455605421347825845208768472011"
"2016-08-25T00:00:00Z","576.56466931486716148671195248942180"
"2016-08-26T00:00:00Z","582.62539352482759591559546772861384"
"2016-08-27T00:00:00Z","575.39137715524978235376207066157789"
"2016-08-28T00:00:00Z","578.39069998008398153128932974974086"
"2016-08-29T00:00:00Z","572.83976857295454726253263249662931"
"2016-08-30T00:00:00Z","579.13608203850967981557286002688190"
"2016-08-31T00:00:00Z","573.86794263708925554887295569807163"
"2016-09-01T00:00:00Z","571.22241429519240610486024888559089"
"2016-09-02T00:00:00Z","576.03997579157386627922933876888626"
"2016-09-03T00:00:00Z","602.66931120532210735536547583618466"
"2016-09-04T00:00:00Z","609.36805060149481896231911490062873"
"2016-09-05T00:00:00Z","607.65416673482684293202917334250525"
"2016-09-06T00:00:00Z","606.69838965824175370873181114241514"
"2016-09-07T00:00:00Z","617.55675602119031596901590141583751"
"2016-09-08T00:00:00Z","628.30716743206284315145853458879216"
"2016-09-09T00:00:00Z","624.14048891903133189437430636036667"
"2016-09-10T00:00:00Z","625.96777865295228639778585420386334"
"2016-09-11T00:00:00Z","608.83354161198852928431520240757436"
"2016-09-12T00:00:00Z","609.39340964714868616472364970103408"
"2016-09-13T00:00:00Z","611.85695111315944408830789505588099"
"2016-09-14T00:00:00Z","610.91246972861007227156384361242691"
"2016-09-15T00:00:00Z","610.13347199541830424630699569305041"
"2016-09-16T00:00:00Z","610.90404404060946613941189033535907"
"2016-09-17T00:00:00Z","609.11929773970159610911839779115244"
"2016-09-18T00:00:00Z","614.03562492456823310215055256468685"
"2016-09-19T00:00:00Z","608.99063945615968981859143612737598"
"2016-09-20T00:00:00Z","602.75432407175637984125195813478683"
"2016-09-21T00:00:00Z","597.57223356247049335257559950870300"
"2016-09-22T00:00:00Z","597.47730616927758772749359877886765"
"2016-09-23T00:00:00Z","605.27467836430293566053674162054422"
"2016-09-24T00:00:00Z","603.52504558767607133489369907913222"
"2016-09-25T00:00:00Z","601.74204457305455515442608331770076"
"2016-09-26T00:00:00Z","608.81649606324523471082453332873309"
"2016-09-27T00:00:00Z","608.18084836748957061024952618889053"
"2016-09-28T00:00:00Z","606.07282928832983281311323322136294"
"2016-09-29T00:00:00Z","604.58092805569080786156178931849768"
"2016-09-30T00:00:00Z","610.34940719558930622729506952518532"
"2016-10-01T00:00:00Z","614.53640025085067261933755182250849"
"2016-10-02T00:00:00Z","610.95853281374305546607415520021987"
"2016-10-03T00:00:00Z","613.74437408292483653436345917921681"
"2016-10-04T00:00:00Z","610.95520753605124644649275942385176"
"2016-10-05T00:00:00Z","613.66042089511311556090473887060281"
"2016-10-06T00:00:00Z","612.96525706851683070053969974171772"
"2016-10-07T00:00:00Z","617.36025144393899099326428509952509"
"2016-10-08T00:00:00Z","617.99246673135063767291780473318735"
"2016-10-09T00:00:00Z","614.10961153210720828759697240983876"
"2016-10-10T00:00:00Z","618.61827562193720556441680692723388"
"2016-10-11T00:00:00Z","640.15478902426492221370340793139980"
"2016-10-12T00:00:00Z","638.14271920301782913642961605425134"
"2016-10-13T00:00:00Z","637.58720649763136605034173627723964"
"2016-10-14T00:00:00Z","641.05141684384306754782578367726591"
"2016-10-15T00:00:00Z","639.78612567641013707776430704374780"
"2016-10-16T00:00:00Z","641.85498560152570556197715101034887"
"2016-10-17T00:00:00Z","641.21651973099760571463438498127624"
"2016-10-18T00:00:00Z","640.15905510384400826792400110467471"
"2016-10-19T00:00:00Z","633.16350005228993784724272243036472"
"2016-10-20T00:00:00Z","633.35281170776390013386534372956593"
"2016-10-21T00:00:00Z","635.84110930500482022378495286054639"
"2016-10-22T00:00:00Z","661.09391721633152659099215502363870"
"2016-10-23T00:00:00Z","657.72928035263860154778366866906825"
"2016-10-24T00:00:00Z","657.49783600078880792850840489649598"
"2016-10-25T00:00:00Z","659.08260839036047630045040332510522"
"2016-10-26T00:00:00Z","679.93740031297096779155382119504608"
"2016-10-27T00:00:00Z","691.98504411673577982465023866357452"
"2016-10-28T00:00:00Z","693.41511081236301611414879415009706"
"2016-10-29T00:00:00Z","719.09955710447077482980751861937143"
"2016-10-30T00:00:00Z","703.12363789147502097573277975868151"
"2016-10-31T00:00:00Z","705.99324541911864803083377671150760"
"2016-11-01T00:00:00Z","734.75109093288530006231866170984858"
"2016-11-02T00:00:00Z","750.18461247888058869806906147290424"
"2016-11-03T00:00:00Z","691.78125307866692611655647328445215"
"2016-11-04T00:00:00Z","708.94752382268199595074027989248356"
"2016-11-05T00:00:00Z","709.15980636800800937858442136247878"
"2016-11-06T00:00:00Z","719.15791319207851561302312098991611"
"2016-11-07T00:00:00Z","710.23264114403796510593885906326659"
"2016-11-08T00:00:00Z","713.24281041960754316621184271521640"
"2016-11-09T00:00:00Z","733.01931998781740513888925799478224"
"2016-11-10T00:00:00Z","717.91952467083548153318559803593635"
"2016-11-11T00:00:00Z","722.81943678862065990006172935846993"
"2016-11-12T00:00:00Z","711.21737764065083012949391227298287"
"2016-11-13T00:00:00Z","707.81585838447267345087095293032346"
"2016-11-14T00:00:00Z","710.40459971139649445896919254409684"
"2016-11-15T00:00:00Z","714.71008751208899717247477462676117"
"2016-11-16T00:00:00Z","744.02577760601384348438378919465206"
"2016-11-17T00:00:00Z","746.30762720807062662905109449032361"
"2016-11-18T00:00:00Z","755.98687901235008249862421115481533"
"2016-11-19T00:00:00Z","761.25014752943975476617782396852152"
"2016-11-20T00:00:00Z","737.31412915452626185197978430055687"
"2016-11-21T00:00:00Z","745.94987702966629424797201514158459"
"2016-11-22T00:00:00Z","756.41863236691669483304597697993324"
"2016-11-23T00:00:00Z","754.39874138830630419871916144361923"
"2016-11-24T00:00:00Z","745.54965976570731745471566641456093"
"2016-11-25T00:00:00Z","746.21245524480139982805469145966825"
"2016-11-26T00:00:00Z","743.71791395920952981555029343258564"
"2016-11-27T00:00:00Z","737.23504058130607637729107063121865"
"2016-11-28T00:00:00Z","741.23229329288999783072059182373136"
"2016-11-29T00:00:00Z","741.05923054560928062821805360983779"
"2016-11-30T00:00:00Z","753.18638350526210088031439132678780"
"2016-12-01T00:00:00Z","760.27631444835756643445905983816030"
"2016-12-02T00:00:00Z","791.23809649669238717710412399228242"
"2016-12-03T00:00:00Z","789.59141580534416376521672996840283"
"2016-12-04T00:00:00Z","795.49214462438367786637114231163851"
"2016-12-05T00:00:00Z","776.90049191640251469210543063012308"
"2016-12-06T00:00:00Z","783.90503124288604949482647383059657"
"2016-12-07T00:00:00Z","781.02514491375418119980838475269953"
"2016-12-08T00:00:00Z","781.51243303146410770808082338360961"
"2016-12-09T00:00:00Z","781.05252503264007786634180344077488"
"2016-12-10T00:00:00Z","781.78372422453143842887032131201898"
"2016-12-11T00:00:00Z","781.15759973439315576560598417714562"
"2016-12-12T00:00:00Z","784.58933199787986097872168684962026"
"2016-12-13T00:00:00Z","787.45999355440124825187180510206851"
"2016-12-14T00:00:00Z","788.53120187577342693133463005232387"
"2016-12-15T00:00:00Z","780.95517595515471576582174164506873"
"2016-12-16T00:00:00Z","785.97641982610453237951694140629324"
"2016-12-17T00:00:00Z","792.73016913694202429405132086092420"
"2016-12-18T00:00:00Z","792.00813221772740740945454398329633"
"2016-12-19T00:00:00Z","796.15058131029265608360419163784170"
"2016-12-20T00:00:00Z","804.62536199712989210518764786074720"
"2016-12-21T00:00:00Z","835.11342522422256756344632938891227"
"2016-12-22T00:00:00Z","867.88708843734212924421462412843592"
"2016-12-23T00:00:00Z","920.53851710165313236008841393327173"
"2016-12-24T00:00:00Z","900.22260633392776245514317755737151"
"2016-12-25T00:00:00Z","903.73456921882096621421167857670641"
"2016-12-26T00:00:00Z","908.79584901615058636814622861903994"
"2016-12-27T00:00:00Z","936.92246677422391135808994006977003"
"2016-12-28T00:00:00Z","981.96937036282478116749521045751003"
"2016-12-29T00:00:00Z","979.87636845940913965726829044918297"
"2016-12-30T00:00:00Z","965.90769503714973288984902296260208"
"2016-12-31T00:00:00Z","976.67013433129588051425610690657230"
"2017-01-01T00:00:00Z","1007.27865517213599749397724082167862"
"2017-01-02T00:00:00Z","1019.75695449108547278789407437602756"
"2017-01-03T00:00:00Z","1034.90631210266702091188735315313263"
"2017-01-04T00:00:00Z","1145.55367493331166521813125107458259"
"2017-01-05T00:00:00Z","1002.15670151791015080102608901559394"
"2017-01-06T00:00:00Z","903.29332832246592020914260600248439"
"2017-01-07T00:00:00Z","913.40895628377390062191737124667298"
"2017-01-08T00:00:00Z","918.90349977432017091220770900223206"
"2017-01-09T00:00:00Z","897.50202798845728236159945023105116"
"2017-01-10T00:00:00Z","909.65547027664044491152909060723968"
"2017-01-11T00:00:00Z","777.31312939692948844658743311605626"
"2017-01-12T00:00:00Z","805.40970619359127768493876213246863"
"2017-01-13T00:00:00Z","827.89420461538424826396031863920836"
"2017-01-14T00:00:00Z","818.13320316880966397543994513605061"
"2017-01-15T00:00:00Z","822.99065106536067478113581998898345"
"2017-01-16T00:00:00Z","834.99823824909399849194160374456190"
"2017-01-17T00:00:00Z","909.15753472711992534508725712048459"
"2017-01-18T00:00:00Z","893.53227818874788529065943575635445"
"2017-01-19T00:00:00Z","899.10000932647164309518560822586075"
"2017-01-20T00:00:00Z","894.47279275956907222678180270041344"
"2017-01-21T00:00:00Z","920.78118310187545924517383946671531"
"2017-01-22T00:00:00Z","922.93821800325182965417591292098127"
"2017-01-23T00:00:00Z","914.25533537586624678405686608189564"
"2017-01-24T00:00:00Z","893.20233223390835702052193476257364"
"2017-01-25T00:00:00Z","897.29649967598382562788889293240141"
"2017-01-26T00:00:00Z","918.75701087643513923308149352768405"
