Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2018-01-02 05-AM,BTCEUR,11700,11700,11700,11700,0.0,0.0
2018-01-02 04-AM,BTCEUR,11700,11700,11700,11700,0.009097,106.43
2018-01-02 03-AM,BTCEUR,11811.79,12088.99,11700,11700,0.06231,743.94
2018-01-02 02-AM,BTCEUR,11910.01,12088.99,11700,11811.79,0.3539,4163.33
2018-01-02 01-AM,BTCEUR,11910.01,12089,11910.01,11910.01,0.02051,246.12
2018-01-02 12-AM,BTCEUR,11902.22,12088,11902.22,11910.01,0.008613,104.05
2018-01-01 11-PM,BTCEUR,11902.22,12090,11900,11902.22,0.05902,702.57
2018-01-01 10-PM,BTCEUR,11900,12293.6,11900,11902.22,0.0128,153.13
2018-01-01 09-PM,BTCEUR,11999.99,11999.99,11802.22,11900,0.01584,187.85
2018-01-01 08-PM,BTCEUR,11660,12200,11660,11999.99,0.2587,3120.46
2018-01-01 07-PM,BTCEUR,11650.98,12000,11650.98,11660,0.004474,52.83
2018-01-01 06-PM,BTCEUR,11650.98,12049.49,11650.98,11650.98,0.1451,1729.78
2018-01-01 05-PM,BTCEUR,11650.98,11897.1,11650.98,11650.98,0.02967,345.9
2018-01-01 04-PM,BTCEUR,11675.02,11898.1,11650.98,11650.98,0.07381,862.98
2018-01-01 03-PM,BTCEUR,11900,11900,11675.02,11675.02,0.02833,335.69
2018-01-01 02-PM,BTCEUR,11705.55,11900,11675.02,11900,0.08365,984.5
2018-01-01 01-PM,BTCEUR,12395,12395,11705.55,11705.55,0.008248,96.54
2018-01-01 12-PM,BTCEUR,11650.98,12396.1,11650.98,12395,0.004288,51.94
2018-01-01 11-AM,BTCEUR,12003.99,12388.88,11650.98,11650.98,0.3121,3754.3
2018-01-01 10-AM,BTCEUR,12001.1,12004.1,12001.1,12003.99,0.006826,81.93
2018-01-01 09-AM,BTCEUR,12001.1,12399.1,12001.1,12001.1,0.01363,163.78
2018-01-01 08-AM,BTCEUR,12001.1,12001.1,12001.1,12001.1,0.0,0.0
2018-01-01 07-AM,BTCEUR,11785.66,12001.1,11785.66,12001.1,0.00436,52.33
2018-01-01 06-AM,BTCEUR,11773.87,11785.66,11773.87,11785.66,0.0007846,9.25
2018-01-01 05-AM,BTCEUR,12181.04,12181.04,11773.87,11773.87,0.004369,51.44
2018-01-01 04-AM,BTCEUR,11633.15,12181.04,11633.15,12181.04,0.004101,49.95
2018-01-01 03-AM,BTCEUR,11609.74,12177.6,11609.74,11633.15,0.01189,139.57
2018-01-01 02-AM,BTCEUR,11612.5,11612.5,11609.74,11609.74,0.004818,55.95
2018-01-01 01-AM,BTCEUR,11609,11612.5,11609,11612.5,0.002038,23.67
2018-01-01 12-AM,BTCEUR,11605.55,12698.1,11605.55,11609,0.0141,172.26
2017-12-31 11-PM,BTCEUR,12249,12249,11601.23,11605.55,1.05,12794.6
2017-12-31 10-PM,BTCEUR,12249,12698.1,12249,12249,0.02541,315.41
2017-12-31 09-PM,BTCEUR,12249,12249,12249,12249,0.01404,171.99
2017-12-31 08-PM,BTCEUR,12350.19,12350.19,12249,12249,0.02856,350.67
2017-12-31 07-PM,BTCEUR,12249,12699,12249,12350.19,0.01876,236.39
2017-12-31 06-PM,BTCEUR,12780,12780,12249,12249,0.2347,2875.15
2017-12-31 05-PM,BTCEUR,12310,12780,12310,12780,1.14,14173.73
2017-12-31 04-PM,BTCEUR,11892.95,12500,11398.55,12310,4.16,50809.61
2017-12-31 03-PM,BTCEUR,11135,11944.94,11135,11892.95,0.5753,6850.7
2017-12-31 02-PM,BTCEUR,11484.95,11964.05,11130,11135,0.8829,10199.99
2017-12-31 01-PM,BTCEUR,11485,11485,11137,11484.95,0.132,1499.29
2017-12-31 12-PM,BTCEUR,11221.11,11500,11221.11,11485,0.6965,7884.97
2017-12-31 11-AM,BTCEUR,11051,11221.11,11051,11221.11,0.01664,186.66
2017-12-31 10-AM,BTCEUR,11255,11588.88,11000.11,11051,3.23,35833.95
2017-12-31 09-AM,BTCEUR,11250.01,11255,11250.01,11255,0.03724,419.05
2017-12-31 08-AM,BTCEUR,11112.1,11596.98,11112.1,11250.01,0.2514,2906.29
2017-12-31 07-AM,BTCEUR,11112,11520.32,11112,11112.1,0.008542,94.93
2017-12-31 06-AM,BTCEUR,11112,11112,11112,11112,0.001856,20.62
2017-12-31 05-AM,BTCEUR,11112,11112,11112,11112,0.001886,20.96
2017-12-31 04-AM,BTCEUR,11112,11112,11112,11112,0.0,0.0
2017-12-31 03-AM,BTCEUR,11590,11590,11112,11112,0.00748,83.12
2017-12-31 02-AM,BTCEUR,11120,11597,11112,11590,0.3025,3506.11
2017-12-31 01-AM,BTCEUR,11059.02,11590,11059.02,11120,0.135,1563.18
2017-12-31 12-AM,BTCEUR,11200,11501,11059.01,11059.02,0.05794,645.82
2017-12-30 11-PM,BTCEUR,11405,11500,11200,11200,1.51,17199.0
2017-12-30 10-PM,BTCEUR,11402.5,11590.1,11402.5,11405,0.009111,104.98
2017-12-30 09-PM,BTCEUR,11601,11601,11402,11402.5,0.4949,5674.8
2017-12-30 08-PM,BTCEUR,11654,11749.97,11601,11601,0.4416,5155.32
2017-12-30 07-PM,BTCEUR,11650,11749.97,11649.99,11654,1.18,13707.9
2017-12-30 06-PM,BTCEUR,11750,11879,11513,11650,3.61,41981.14
2017-12-30 05-PM,BTCEUR,11760,11763.01,11512.31,11750,7.61,89251.27
2017-12-30 04-PM,BTCEUR,11850,11950,11757.45,11760,16.52,194239.53
2017-12-30 03-PM,BTCEUR,12247.1,12247.1,11757.66,11850,7.19,85153.53
2017-12-30 02-PM,BTCEUR,11900,12248.99,11763.1,12247.1,2.95,35261.91
2017-12-30 01-PM,BTCEUR,11999.87,11999.87,11757.75,11900,38.76,463445.47
2017-12-30 12-PM,BTCEUR,12131,12131,11999.87,11999.87,1.64,19781.63
2017-12-30 11-AM,BTCEUR,12130,12205,12130,12131,0.5003,6105.12
2017-12-30 10-AM,BTCEUR,12220,12550,12130,12130,0.07391,906.5
2017-12-30 09-AM,BTCEUR,12650,12650,12200,12220,0.8144,10103.97
2017-12-30 08-AM,BTCEUR,12690,12690,12458.1,12650,0.001106,13.8
2017-12-30 07-AM,BTCEUR,12800,12800,12690,12690,0.0002724,3.46
2017-12-30 06-AM,BTCEUR,12800,12800,12800,12800,0.01263,161.64
2017-12-30 05-AM,BTCEUR,12457,12800,12457,12800,0.3916,5012.43
2017-12-30 04-AM,BTCEUR,12457,12457,12457,12457,0.003879,48.32
2017-12-30 03-AM,BTCEUR,12789.95,12789.95,12457,12457,0.02627,327.28
2017-12-30 02-AM,BTCEUR,12789.95,12789.95,12789.95,12789.95,0.03877,495.82
2017-12-30 01-AM,BTCEUR,12500,12789.95,12500,12789.95,0.01827,233.24
2017-12-30 12-AM,BTCEUR,12789,12789,12500,12500,0.01458,183.27
2017-12-29 11-PM,BTCEUR,12797,12797,12244,12789,0.03575,445.85
2017-12-29 10-PM,BTCEUR,12797,12797,12797,12797,0.024,307.13
2017-12-29 09-PM,BTCEUR,12610,12797,12607,12797,0.1515,1917.68
2017-12-29 08-PM,BTCEUR,12759,12848,12607,12610,0.1314,1663.37
2017-12-29 07-PM,BTCEUR,12603,12797.5,12603,12759,0.2539,3226.16
2017-12-29 06-PM,BTCEUR,12600,12797.5,12600,12603,0.1069,1361.4
2017-12-29 05-PM,BTCEUR,12400,12797.5,12400,12600,0.1983,2532.72
2017-12-29 04-PM,BTCEUR,12424.83,12799.9,12400,12400,3.39,43101.33
2017-12-29 03-PM,BTCEUR,12698,12698,12112,12424.83,0.1279,1562.51
2017-12-29 02-PM,BTCEUR,12601,12850,12001,12698,1.79,22179.28
2017-12-29 01-PM,BTCEUR,12900,12900,12495,12601,0.2371,3016.35
2017-12-29 12-PM,BTCEUR,12888,12900,12601,12900,0.2637,3399.02
2017-12-29 11-AM,BTCEUR,12401.1,12888,12401.1,12888,0.2428,3115.4
2017-12-29 10-AM,BTCEUR,12997.5,12997.5,12401,12401.1,0.06478,822.59
2017-12-29 09-AM,BTCEUR,12990,12997.5,12307,12997.5,1.05,13454.31
2017-12-29 08-AM,BTCEUR,12702.1,12997.5,12700,12990,0.8371,10676.42
2017-12-29 07-AM,BTCEUR,13050,13050,12700.01,12702.1,0.3897,4952.38
2017-12-29 06-AM,BTCEUR,13050.67,13050.67,12701.1,13050,0.0326,424.55
2017-12-29 05-AM,BTCEUR,13000,13050.67,12701.1,13050.67,0.0545,704.76
2017-12-29 04-AM,BTCEUR,12750,13000,12700.01,13000,0.09374,1217.61
2017-12-29 03-AM,BTCEUR,12701.01,12750,12701.01,12750,0.0008073,10.29
2017-12-29 02-AM,BTCEUR,12999.93,12999.93,12692.19,12701.01,0.5005,6356.35
2017-12-29 01-AM,BTCEUR,12999.93,12999.93,12999.93,12999.93,0.0,0.0
2017-12-29 12-AM,BTCEUR,12999,12999.94,12502,12999.93,0.0176,220.93
2017-12-28 11-PM,BTCEUR,12312,13000,12310,12999,1.39,17418.33
2017-12-28 10-PM,BTCEUR,12449.1,12670,12310,12312,1.98,24708.42
2017-12-28 09-PM,BTCEUR,12660,12660,12300,12449.1,2.36,29211.54
2017-12-28 08-PM,BTCEUR,12620,12660,12300.56,12660,0.4878,6160.37
2017-12-28 07-PM,BTCEUR,12600,12670,12227,12620,8.68,107980.83
2017-12-28 06-PM,BTCEUR,12799.5,12880,12500,12600,5.84,73902.89
2017-12-28 05-PM,BTCEUR,12899.99,12899.99,12670,12799.5,4.0,51083.14
2017-12-28 04-PM,BTCEUR,12850.1,13250,12845,12899.99,0.4761,6180.14
2017-12-28 03-PM,BTCEUR,12750.01,13279.99,12750.01,12850.1,0.4598,5984.36
2017-12-28 02-PM,BTCEUR,12740,12900,12740,12750.01,0.5122,6543.54
2017-12-28 01-PM,BTCEUR,12900,12900,12739.02,12740,1.6,20445.06
2017-12-28 12-PM,BTCEUR,12900,13200,12580,12900,1.19,15589.6
2017-12-28 11-AM,BTCEUR,13153.64,13153.64,12595,12900,1.28,16306.7
2017-12-28 10-AM,BTCEUR,13680,13680,12550,13153.64,0.3957,5128.54
2017-12-28 09-AM,BTCEUR,13680,13680,13680,13680,0.0,0.0
2017-12-28 08-AM,BTCEUR,12500,13700,12500,13680,0.04745,649.42
2017-12-28 07-AM,BTCEUR,13400,13400,12500,12500,0.9736,12523.9
2017-12-28 06-AM,BTCEUR,13118.17,13777.27,12800,13400,7.57,99155.34
2017-12-28 05-AM,BTCEUR,13151.1,13151.1,13118.17,13118.17,3.54,46516.98
2017-12-28 04-AM,BTCEUR,13200,13200,13150,13151.1,5.4,71010.53
2017-12-28 03-AM,BTCEUR,13210,13350,13200,13200,0.08587,1134.28
2017-12-28 02-AM,BTCEUR,13210,13210.02,13210,13210,0.01488,196.51
2017-12-28 01-AM,BTCEUR,13450,13599.99,13210,13210,0.01302,175.13
2017-12-28 12-AM,BTCEUR,13485,13485,13430,13450,0.09088,1222.17
2017-12-27 11-PM,BTCEUR,13290,14300,13290,13485,1.7,23434.9
2017-12-27 10-PM,BTCEUR,13160,13850,13160,13290,3.12,41865.19
2017-12-27 09-PM,BTCEUR,13200,13600,13150,13160,1.7,22783.38
2017-12-27 08-PM,BTCEUR,13145,13398.29,13145,13200,1.36,17982.79
2017-12-27 07-PM,BTCEUR,13132.3,13700,13132.3,13145,0.2152,2858.88
2017-12-27 06-PM,BTCEUR,13740,13740,13119.17,13132.3,5.17,67871.85
2017-12-27 05-PM,BTCEUR,13300,13748.1,13119.17,13740,0.6427,8555.22
2017-12-27 04-PM,BTCEUR,13516.07,13749,13300,13300,3.25,43807.93
2017-12-27 03-PM,BTCEUR,13746.6,13746.6,13516.07,13516.07,1.24,16812.86
2017-12-27 02-PM,BTCEUR,14088,14089,13530,13746.6,1.47,20003.8
2017-12-27 01-PM,BTCEUR,14369.2,14369.2,13518,14088,1.66,22730.44
2017-12-27 12-PM,BTCEUR,13884.1,14399,13522.5,14369.2,0.3467,4875.56
2017-12-27 11-AM,BTCEUR,13692,14666,13692,13884.1,1.04,14880.19
2017-12-27 10-AM,BTCEUR,13999.99,14350,13691.99,13692,0.08892,1224.6
2017-12-27 09-AM,BTCEUR,14400,14400,13900,13999.99,0.7576,10624.28
2017-12-27 08-AM,BTCEUR,14328.44,14499,14210,14400,0.07978,1148.23
2017-12-27 07-AM,BTCEUR,14299,14328.44,14227.44,14328.44,0.6686,9520.1
2017-12-27 06-AM,BTCEUR,14126.5,14299,14126.5,14299,0.04,569.04
2017-12-27 05-AM,BTCEUR,14125.1,14126.51,13600,14126.5,0.03652,515.05
2017-12-27 04-AM,BTCEUR,13542,14125.1,13542,14125.1,2.09,28976.14
2017-12-27 03-AM,BTCEUR,13542,13542,13542,13542,0.0,0.0
2017-12-27 02-AM,BTCEUR,13868.81,13868.81,13542,13542,0.09253,1280.67
2017-12-27 01-AM,BTCEUR,13546.01,13868.81,13542,13868.81,3.02,41920.61
2017-12-27 12-AM,BTCEUR,13557.1,13557.1,13546.01,13546.01,0.02449,331.85
2017-12-26 11-PM,BTCEUR,13868.8,13868.81,13557.1,13557.1,0.02361,322.35
2017-12-26 10-PM,BTCEUR,13540,13868.81,13540,13868.8,0.1912,2646.66
2017-12-26 09-PM,BTCEUR,13755,13867,13460,13540,0.1265,1732.88
2017-12-26 08-PM,BTCEUR,13754.93,13868.1,13754.93,13755,0.06419,886.93
2017-12-26 07-PM,BTCEUR,13620.1,13868.1,13620.1,13754.93,0.05299,734.21
2017-12-26 06-PM,BTCEUR,13468.1,13868.85,13468.1,13620.1,2.08,28807.81
2017-12-26 05-PM,BTCEUR,14000,14047,13454.51,13468.1,0.2774,3772.06
2017-12-26 04-PM,BTCEUR,13850,14000,13502,14000,0.2352,3285.56
2017-12-26 03-PM,BTCEUR,13849.01,13873.17,13471.1,13850,0.3602,4989.44
2017-12-26 02-PM,BTCEUR,13014.11,13873.17,13014.11,13849.01,2.2,29267.56
2017-12-26 01-PM,BTCEUR,13280,13280,13011.1,13014.11,0.05016,655.12
2017-12-26 12-PM,BTCEUR,13117.5,13287,12999.99,13280,0.1861,2423.11
2017-12-26 11-AM,BTCEUR,13012,13289.87,13012,13117.5,0.3765,4989.69
2017-12-26 10-AM,BTCEUR,13100.62,13289.84,13010,13012,0.1157,1521.08
2017-12-26 09-AM,BTCEUR,13000,13100.62,12999.99,13100.62,0.1209,1579.06
2017-12-26 08-AM,BTCEUR,13289.88,13289.89,12900,13000,0.3317,4317.21
2017-12-26 07-AM,BTCEUR,13298.58,13298.58,12900,13289.88,0.005923,76.47
2017-12-26 06-AM,BTCEUR,12361.58,13298.64,12361.58,13298.58,0.004943,65.17
2017-12-26 05-AM,BTCEUR,12700,12920.15,12360.57,12361.58,1.84,23441.7
2017-12-26 04-AM,BTCEUR,12327.99,12700,12327.99,12700,0.007092,87.53
2017-12-26 03-AM,BTCEUR,12325,12700,12325,12327.99,0.1206,1519.98
2017-12-26 02-AM,BTCEUR,12325,12325,12325,12325,0.0004746,5.85
2017-12-26 01-AM,BTCEUR,12325,12325,12325,12325,0.0,0.0
2017-12-26 12-AM,BTCEUR,12640,12640,12325,12325,0.005871,72.38
2017-12-25 11-PM,BTCEUR,12639.1,12640,12639.09,12640,0.008906,112.57
2017-12-25 10-PM,BTCEUR,12639.1,12639.1,12321.1,12639.1,0.004176,52.71
2017-12-25 09-PM,BTCEUR,12321,12640,12313,12639.1,0.2952,3642.54
2017-12-25 08-PM,BTCEUR,12314.11,12640,12314.11,12321,0.08194,1028.51
2017-12-25 07-PM,BTCEUR,12306,12314.11,12306,12314.11,0.0201,247.47
2017-12-25 06-PM,BTCEUR,12241.02,12306,12241,12306,0.03661,449.59
2017-12-25 05-PM,BTCEUR,12621,12621,12241,12241.02,0.00884,108.83
2017-12-25 04-PM,BTCEUR,12280.39,12629.1,12226,12621,0.04065,506.88
2017-12-25 03-PM,BTCEUR,12281,12640,12280.38,12280.39,0.08065,990.88
2017-12-25 02-PM,BTCEUR,12643.74,12643.74,12281,12281,0.2016,2483.57
2017-12-25 01-PM,BTCEUR,12700,12899.8,12642.89,12643.74,0.3124,3950.52
2017-12-25 12-PM,BTCEUR,12619.99,12700,12227.31,12700,0.2006,2520.44
2017-12-25 11-AM,BTCEUR,12100,12619.99,12100,12619.99,0.5305,6605.35
2017-12-25 10-AM,BTCEUR,12193.6,12448.1,12002,12100,0.02792,340.47
2017-12-25 09-AM,BTCEUR,12480,12480,12001.1,12193.6,0.02405,297.07
2017-12-25 08-AM,BTCEUR,12480,12480,12480,12480,0.0233,290.74
2017-12-25 07-AM,BTCEUR,12780,12780,11900,12480,0.002851,35.09
2017-12-25 06-AM,BTCEUR,11750,12899.99,11666.01,12780,1.88,23334.43
2017-12-25 05-AM,BTCEUR,12000,12001,11666,11750,0.01814,214.34
2017-12-25 04-AM,BTCEUR,12000,12000,12000,12000,0.0,0.0
2017-12-25 03-AM,BTCEUR,12548,12548,12000,12000,0.02054,251.02
2017-12-25 02-AM,BTCEUR,12548,12548,12000,12548,0.01291,159.29
2017-12-25 01-AM,BTCEUR,12300.01,12549,11651.1,12548,0.03276,402.25
2017-12-25 12-AM,BTCEUR,12300,12301,12251,12300.01,0.9774,12021.74
2017-12-24 11-PM,BTCEUR,11950,12300,11950,12300,0.05398,663.62
2017-12-24 10-PM,BTCEUR,11901.1,12799,11750.01,11950,0.13,1652.97
2017-12-24 09-PM,BTCEUR,12798.48,12798.48,11900,11901.1,0.01753,208.66
2017-12-24 08-PM,BTCEUR,11700.01,12798.49,11601,12798.48,0.1619,2031.9
2017-12-24 07-PM,BTCEUR,12150,12600,11700,11700.01,0.7589,9001.18
2017-12-24 06-PM,BTCEUR,12600.56,12600.56,12150,12150,0.2599,3158.02
2017-12-24 05-PM,BTCEUR,12152.02,12602.68,12152.02,12600.56,0.2226,2803.42
2017-12-24 04-PM,BTCEUR,12281.1,12281.1,12152.02,12152.02,0.2003,2435.81
2017-12-24 03-PM,BTCEUR,12250.1,12300,12250.1,12281.1,0.009425,115.76
2017-12-24 02-PM,BTCEUR,12000,12850,12000,12250.1,0.176,2243.92
2017-12-24 01-PM,BTCEUR,12020,12700,11680,12000,2.01,24755.67
2017-12-24 12-PM,BTCEUR,12600,12600,12010,12020,0.03336,400.94
2017-12-24 11-AM,BTCEUR,12500,12600,12010,12600,1.22,15149.0
2017-12-24 10-AM,BTCEUR,12700,13430,12500,12500,2.08,26378.75
2017-12-24 09-AM,BTCEUR,12663.46,12705,12663.46,12700,0.04586,582.57
2017-12-24 08-AM,BTCEUR,13200,13441.76,12650,12663.46,0.4846,6151.67
2017-12-24 07-AM,BTCEUR,13440,13441.76,13200,13200,0.4299,5776.94
2017-12-24 06-AM,BTCEUR,12689.49,13441.76,12689.49,13440,0.008264,110.26
2017-12-24 05-AM,BTCEUR,12639,13159.82,12639,12689.49,0.003577,45.58
2017-12-24 04-AM,BTCEUR,12639,12639,12639,12639,0.0219,276.77
2017-12-24 03-AM,BTCEUR,12950,12950,12639,12639,0.05894,744.89
2017-12-24 02-AM,BTCEUR,12950,12950,12950,12950,0.0,0.0
2017-12-24 01-AM,BTCEUR,12830,13441.76,12639,12950,0.8815,11249.05
2017-12-24 12-AM,BTCEUR,13194.98,13441.76,12830,12830,0.09234,1220.99
2017-12-23 11-PM,BTCEUR,13390,13713.51,13000,13194.98,5.27,68981.86
2017-12-23 10-PM,BTCEUR,13350.67,13410.16,13350.67,13390,0.3117,4168.24
2017-12-23 09-PM,BTCEUR,13500.26,13711.39,13326.99,13350.67,0.02977,398.27
2017-12-23 08-PM,BTCEUR,13989.99,13989.99,13144.47,13500.26,1.39,18503.18
2017-12-23 07-PM,BTCEUR,13701.01,14200,13300,13989.99,3.8,50770.69
2017-12-23 06-PM,BTCEUR,13729,14299.88,13701,13701.01,0.3844,5284.13
2017-12-23 05-PM,BTCEUR,14014.02,14447,13728,13729,0.4242,5858.46
2017-12-23 04-PM,BTCEUR,14101,14598,14000,14014.02,0.4877,6883.17
2017-12-23 03-PM,BTCEUR,14250,14848,14000,14101,0.5706,8114.5
2017-12-23 02-PM,BTCEUR,14999,14999,14100.5,14250,0.212,3056.31
2017-12-23 01-PM,BTCEUR,14598,15300,13755.51,14999,3.91,57359.35
2017-12-23 12-PM,BTCEUR,13729,14600,13729,14598,0.09316,1312.03
2017-12-23 11-AM,BTCEUR,13450,14999.85,13450,13729,1.24,17386.27
2017-12-23 10-AM,BTCEUR,13272,15000,13272,13450,4.16,61745.21
2017-12-23 09-AM,BTCEUR,13200.01,14990,13001,13272,3.45,48742.49
2017-12-23 08-AM,BTCEUR,13347,13699.99,13100,13200.01,0.4422,5845.52
2017-12-23 07-AM,BTCEUR,13350,13350,13275,13347,0.1046,1392.26
2017-12-23 06-AM,BTCEUR,12924.1,13500,12924.1,13350,0.02226,300.53
2017-12-23 05-AM,BTCEUR,12748.87,13651,12748.87,12924.1,0.1625,2103.39
2017-12-23 04-AM,BTCEUR,13700,13700,12748.87,12748.87,0.06747,872.36
2017-12-23 03-AM,BTCEUR,13700,13700,13700,13700,0.0,0.0
2017-12-23 02-AM,BTCEUR,13200,13700,12631.01,13700,0.1181,1609.24
2017-12-23 01-AM,BTCEUR,13003.07,13665.88,12825.63,13200,0.04039,532.77
2017-12-23 12-AM,BTCEUR,12825.63,13666,12825.63,13003.07,0.07625,1033.24
2017-12-22 11-PM,BTCEUR,13828,13828,12815.11,12825.63,5.32,69673.22
2017-12-22 10-PM,BTCEUR,12999.99,13828,12800,13828,1.14,15123.1
2017-12-22 09-PM,BTCEUR,13098.99,13099,12550,12999.99,0.2835,3655.52
2017-12-22 08-PM,BTCEUR,12002,13099,12002,13098.99,1.58,19592.93
2017-12-22 07-PM,BTCEUR,12350,12350,11928,12002,0.0922,1118.39
2017-12-22 06-PM,BTCEUR,11980,12350,11600,12350,2.17,26120.69
2017-12-22 05-PM,BTCEUR,11998,11998,11301,11980,0.4574,5363.83
2017-12-22 04-PM,BTCEUR,12400,12400,11130.01,11998,4.94,57619.03
2017-12-22 03-PM,BTCEUR,11110,12480,11110,12400,5.55,65743.82
2017-12-22 02-PM,BTCEUR,11620,11994,11108.32,11110,3.4,38705.85
2017-12-22 01-PM,BTCEUR,12695.99,13400,11561.57,11620,1.44,17412.34
2017-12-22 12-PM,BTCEUR,12600,13579.99,12600,12695.99,6.36,81755.27
2017-12-22 11-AM,BTCEUR,14149.95,14149.95,12500.07,12600,1.19,15962.14
2017-12-22 10-AM,BTCEUR,13248,14199.99,12101,14149.95,6.81,89819.73
2017-12-22 09-AM,BTCEUR,12611,13300,12611,13248,2.64,34232.31
2017-12-22 08-AM,BTCEUR,12010,13000,12000.01,12611,0.6492,8072.45
2017-12-22 07-AM,BTCEUR,14299,14310.6,11500,12010,4.59,58871.92
2017-12-22 06-AM,BTCEUR,13111.01,14700,12000.01,14299,8.06,104341.59
2017-12-22 05-AM,BTCEUR,13150,13150,13111,13111.01,0.4963,6506.58
2017-12-22 04-AM,BTCEUR,12500,13150,12500,13150,0.3039,3983.13
2017-12-22 03-AM,BTCEUR,13522.9,14848.55,12500,12500,29.33,386602.44
2017-12-22 02-AM,BTCEUR,13664.78,14848.48,13522.9,13522.9,8.12,110981.85
2017-12-22 01-AM,BTCEUR,13802,14897.79,13664.78,13664.78,11.44,156516.84
2017-12-22 12-AM,BTCEUR,14225.99,14900,13802,13802,1.1,15519.94
2017-12-21 11-PM,BTCEUR,13950,14225.99,13902,14225.99,0.0406,573.95
2017-12-21 10-PM,BTCEUR,14290,14500,13900,13950,3.68,52543.0
2017-12-21 09-PM,BTCEUR,13730,14290,13665.02,14290,8.94,123695.4
2017-12-21 08-PM,BTCEUR,13770,14299.88,13729.9,13730,35.85,492919.01
2017-12-21 07-PM,BTCEUR,14499,14500,13747.86,13770,12.98,180507.73
2017-12-21 06-PM,BTCEUR,14245,14850,14000,14499,15.4,217193.19
2017-12-21 05-PM,BTCEUR,14500,14949.88,14135.02,14245,49.8,705818.49
2017-12-21 04-PM,BTCEUR,14449.99,14619,14188,14500,29.34,418720.75
2017-12-21 03-PM,BTCEUR,14515.1,15099,14350,14449.99,3.54,51168.59
2017-12-21 02-PM,BTCEUR,15020,15273,14510,14515.1,23.51,352778.98
2017-12-21 01-PM,BTCEUR,15000,15275.3,15000,15020,1.66,24995.48
2017-12-21 12-PM,BTCEUR,15250.1,15275.3,15000,15000,2.81,42108.33
2017-12-21 11-AM,BTCEUR,15000,15299.98,15000,15250.1,1.2,17965.9
2017-12-21 10-AM,BTCEUR,15175,15175,15000,15000,7.78,116730.48
2017-12-21 09-AM,BTCEUR,15197.1,15300,15000,15175,1.36,20587.19
2017-12-21 08-AM,BTCEUR,14770.1,15254,14770.1,15197.1,1.99,29832.29
2017-12-21 07-AM,BTCEUR,14334.4,15200,14334.4,14770.1,0.07452,1130.99
2017-12-21 06-AM,BTCEUR,14410,15287.8,14334.4,14334.4,0.7502,11323.77
2017-12-21 05-AM,BTCEUR,14997,14997,14305,14410,0.7109,10254.57
2017-12-21 04-AM,BTCEUR,14400.5,14997,14400.5,14997,0.002813,42.19
2017-12-21 03-AM,BTCEUR,14996,14997,14400.01,14400.5,0.04326,631.03
2017-12-21 02-AM,BTCEUR,14530,14997,14400.01,14996,0.3597,5227.7
2017-12-21 01-AM,BTCEUR,14605,15000,14500,14530,6.52,95111.73
2017-12-21 12-AM,BTCEUR,14970,15249,14605,14605,3.83,55963.82
2017-12-20 11-PM,BTCEUR,14610,15290,14605,14970,2.18,31916.44
2017-12-20 10-PM,BTCEUR,14768,14768,14605,14610,23.68,345853.84
2017-12-20 09-PM,BTCEUR,14960,14960,14580,14768,5.84,85368.73
2017-12-20 08-PM,BTCEUR,14600,15100,14600,14960,0.6881,10223.33
2017-12-20 07-PM,BTCEUR,14750,15280,14580,14600,1.7,25168.19
2017-12-20 06-PM,BTCEUR,14650,15447.5,14650,14750,0.3232,4766.92
2017-12-20 05-PM,BTCEUR,15199.99,15499.99,14430.01,14650,2.24,33562.97
2017-12-20 04-PM,BTCEUR,15325,15700,14561.01,15199.99,10.19,155483.2
2017-12-20 03-PM,BTCEUR,15325,15700,15325,15325,7.43,113951.66
2017-12-20 02-PM,BTCEUR,16100,16189,15325,15325,1.26,19396.88
2017-12-20 01-PM,BTCEUR,16269.99,16298.98,15457,16100,2.95,46783.44
2017-12-20 12-PM,BTCEUR,16479.99,21799,15461,16269.99,9.26,157507.81
2017-12-20 11-AM,BTCEUR,15554.99,17800,15351.41,16479.99,5.07,83741.71
2017-12-20 10-AM,BTCEUR,15514.98,15600,15350,15554.99,2.1,32362.5
2017-12-20 09-AM,BTCEUR,15099.91,15880,15099.91,15514.98,1.92,29868.98
2017-12-20 08-AM,BTCEUR,14991,15099.93,14209.46,15099.91,0.6201,8976.97
2017-12-20 07-AM,BTCEUR,14198,15150,14188.01,14991,1.26,18948.5
2017-12-20 06-AM,BTCEUR,14241.23,15380,14188,14198,1.02,14526.83
2017-12-20 05-AM,BTCEUR,15745.88,15745.88,14198.01,14241.23,0.3136,4543.0
2017-12-20 04-AM,BTCEUR,14900,15747,14900,15745.88,0.14,2122.96
2017-12-20 03-AM,BTCEUR,14582.12,15750,14582.12,14900,1.0,15673.96
2017-12-20 02-AM,BTCEUR,15222.5,15222.5,14582.12,14582.12,0.03822,569.97
2017-12-20 01-AM,BTCEUR,15240,15398.99,14199,15222.5,1.25,18881.19
2017-12-20 12-AM,BTCEUR,15499,15499,15240,15240,0.3786,5795.55
2017-12-19 11-PM,BTCEUR,15349.99,15499,15200,15499,0.5242,8007.78
2017-12-19 10-PM,BTCEUR,15250,15500,15050,15349.99,0.7399,11414.27
